No tarea,tipo,Territorio,Gestor,Estado,Localidad,folio,FCO,NOMPRO,CLV_UBICACION,nombre,USUARIO,ID_UBICACION,TIPO_ASIGNACION,FECHA_ASIGNACION,HORA_ASIGNACION,id_asig,Latitude,Longitude,folio,FCO,dias
2,Libre,Tierra Caliente,Tierra Caliente 2,OAXACA,VILLA DE ETLA,-,-,En Abril Upaxer te regala gasolina 2020,270,E07999_BP Santo Domingo,,158526,LIBRE,31/03/2020,14:11:54,1154315,17.197148,-96.793278,-,-,2
1,Libre,Tierra Caliente,Tierra Caliente 2,OAXACA,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,159,Santa Rosa Principal,,179921,LIBRE,30/03/2020,11:19:33,1151913,16.072491,-97.622272,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 2,OAXACA,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2270,2270 - Tienda Neto-Rio Grande,,18344,LIBRE,30/03/2020,11:19:33,1151955,16.011686,-97.43706,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 2,OAXACA,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,252,San Jose del Progreso,,174297,LIBRE,30/03/2020,11:19:33,1151970,16.097953,-97.698516,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 2,OAXACA,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,327,SP RIO GRANDE ROMA (327),,170213,LIBRE,30/03/2020,11:19:41,1152727,16.01068,-97.43735,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 2,OAXACA,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,429,PRESTA PRENDA RIO GRANDE OAXACA (429),,122550,LIBRE,31/03/2020,12:57:51,1153831,16.009802,-97.437388,200300661,24/04/2020,2
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,ACATZINGO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,9044,9044 Tienda Neto Acatlan De Allende,,64022,LIBRE,30/03/2020,11:19:39,1152593,18.2015,-98.04852,200300654,24/04/2020,3
1,Libre,Tierra Caliente,Tierra Caliente 2,PUEBLA,AJALPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,105,Rafael Avila Camacho,,179055,LIBRE,30/03/2020,11:19:32,1151820,18.377934,-97.259559,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,AMOZOC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4525,4525 - Tienda Neto-Amozoc de Mota,,15993,LIBRE,30/03/2020,11:19:37,1152363,19.045056,-98.042727,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,AMOZOC,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,468,SP CHACHAPA (468),,158288,LIBRE,30/03/2020,11:19:41,1152760,19.04596,-98.094809,200300654,24/04/2020,3
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,AMOZOC,-,-,En Abril Upaxer te regala gasolina 2020,156,EA0006_BP El Batán,,159236,LIBRE,31/03/2020,14:11:53,1154194,19.044762,-98.068671,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,AMOZOC,-,-,En Abril Upaxer te regala gasolina 2020,279,E13399_BP Amozoc,,159282,LIBRE,31/03/2020,14:11:54,1154324,19.062205,-98.094432,-,-,2
1,Libre,Sur,Sur 3,PUEBLA,ATEMPAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,258,Atempan,,176014,LIBRE,30/03/2020,11:19:33,1151977,19.838401,-97.457652,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,ATLIXCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,290,SP ATLIXCO (290),,158355,LIBRE,30/03/2020,11:19:40,1152705,18.905516,-98.43978,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,ATLIXCO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,379,Atlixco Oriente_Neto,,173530,LIBRE,30/03/2020,11:19:36,1152219,18.90463,-98.435971,200300654,24/04/2020,3
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,ATLIXCO,-,-,En Abril Upaxer te regala gasolina 2020,129,E13298_BP Atlixco,,159222,LIBRE,31/03/2020,14:11:53,1154168,18.938901,-98.399703,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,ATLIXCO,-,-,En Abril Upaxer te regala gasolina 2020,333,E13339_BP Hacienda de San Agustín,,159296,LIBRE,31/03/2020,14:11:54,1154368,18.938337,-98.400826,-,-,2
2,Libre,Centro Poniente,Centro Poniente 1,PUEBLA,CHIAUTLA,-,-,En Abril Upaxer te regala gasolina 2020,45,E03239_BP Chiautla,,159188,LIBRE,31/03/2020,14:11:55,1154467,18.315296,-98.6189,-,-,2
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,CHIGNAHUAPAN,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,3143,MEGA CHIGNAHUAPAN CENTRO,,179092,LIBRE,31/03/2020,13:33:00,1154102,19.839498,-98.032096,200300661,24/04/2020,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,CORONANGO,-,-,En Abril Upaxer te regala gasolina 2020,386,E11185_BP Periférico Ecológico,,159307,LIBRE,31/03/2020,14:11:55,1154408,19.094263,-98.285833,-,-,2
2,Libre,Tierra Caliente,Tierra Caliente 2,PUEBLA,COXCATLAN,-,-,En Abril Upaxer te regala gasolina 2020,254,E08205_BP Coxcatlán,,159274,LIBRE,31/03/2020,14:11:54,1154298,18.26823,-97.16126,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,CUAUTLANCINGO,-,-,En Abril Upaxer te regala gasolina 2020,494,E10750_BP Almecatla,,177773,LIBRE,31/03/2020,14:11:55,1154509,19.14392,-98.24084,-,-,2
1,Libre,Sur,Sur 3,PUEBLA,CUETZALAN DEL PROGRESO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,487,Cuetzalan,,179053,LIBRE,30/03/2020,11:19:37,1152382,20.018863,-97.522049,200300654,24/04/2020,3
1,Libre,Sur,Sur 3,PUEBLA,CUETZALAN DEL PROGRESO,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,4224,DAZ CUETZALAN,,181042,LIBRE,31/03/2020,12:58:22,1154051,20.019988,-97.525518,200300661,24/04/2020,2
1,Libre,Tierra Caliente,Tierra Caliente 2,PUEBLA,GUADALUPE VICTORIA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,8317,DAZ GUADALUPE VICTORIA PUEBLA,,70161,LIBRE,31/03/2020,12:58:22,1154068,19.292827,-97.342158,200300661,24/04/2020,2
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,HUAUCHINANGO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,4509,4509 - Tienda Neto-Huauchinango,,11650,LIBRE,30/03/2020,11:19:37,1152360,20.174252,-98.04952,200300654,24/04/2020,3
1,Libre,Sur,Sur 3,PUEBLA,HUEHUETLA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,266,Huehuetla,,179038,LIBRE,30/03/2020,11:19:33,1151985,20.104142,-97.624633,200300654,24/04/2020,3
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,HUEJOTZINGO,-,-,En Abril Upaxer te regala gasolina 2020,176,E10099_BP Caseta Puebla-San Martín,,159242,LIBRE,31/03/2020,14:11:53,1154215,19.232224,-98.376054,-,-,2
1,Libre,Centro Poniente,Centro Poniente 1,PUEBLA,IZUCAR DE MATAMOROS,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,6907,BA MEGA IZUCAR DE MATAMOROS (6907),,119175,LIBRE,31/03/2020,12:56:50,1153563,18.603096,-98.470436,200300661,24/04/2020,2
1,Libre,Centro Poniente,Centro Poniente 1,PUEBLA,IZUCAR DE MATAMOROS,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,9838,DAZ IZUCAR DE MATAMOROS (9838),,121264,LIBRE,31/03/2020,12:57:51,1154000,18.602971,-98.465318,200300661,24/04/2020,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,JALPAN,-,-,En Abril Upaxer te regala gasolina 2020,126,E05594_BP Libramiento Jalapa,,159338,LIBRE,31/03/2020,14:11:53,1154165,18.958487,-97.829812,-,-,2
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,JUAN GALINDO,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,915,915 - Tienda Neto-Nuevo Necaxa,,12154,LIBRE,30/03/2020,11:19:40,1152654,20.2112,-98.002751,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,LIBRES,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,1565,BA EKT LIBRES MUNICIPIO DE PUEBLA (1565),,119305,LIBRE,31/03/2020,12:56:48,1153193,19.461733,-97.685074,200300661,24/04/2020,2
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PAHUATLAN,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,465,Tienda Neto - Pahuatlan,,166085,LIBRE,30/03/2020,11:19:37,1152380,20.276377,-98.150185,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,2918,2918 - Tienda Neto-Xochimehuacan,,18735,LIBRE,30/03/2020,11:19:34,1152048,19.091137,-98.19979,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,365,SP EL ENCINAR (365),,170218,LIBRE,30/03/2020,11:19:41,1152746,19.02719,-98.14128,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300654,24/04/2020,Durante ABRIL recorre los pasillos de un Minisuper y gana dinero,8095,8095 - Tienda Neto-Tlacotepec,,16171,LIBRE,30/03/2020,11:19:38,1152492,18.681793,-97.65103,200300654,24/04/2020,3
1,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300661,24/04/2020,En abril descubre cuánto vale tu prenda de oro,137,BA MEGA P XONACATEPEC (137),,119159,LIBRE,31/03/2020,12:56:48,1153182,19.052313,-98.148882,200300661,24/04/2020,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,131,E07283_BP San Pablo,,159224,LIBRE,31/03/2020,14:11:53,1154170,19.084947,-98.200935,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,167,E06573_BP San Manuel,,159239,LIBRE,31/03/2020,14:11:53,1154206,19.015678,-98.19822,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,210,E11089_BP San Jerónimo,,159260,LIBRE,31/03/2020,14:11:53,1154253,19.09071,-98.219444,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,232,E07415_BP Capu,,159269,LIBRE,31/03/2020,14:11:54,1154277,19.077691,-98.204815,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,258,E07207_BP Parque Industrial Puebla 2000,,159275,LIBRE,31/03/2020,14:11:54,1154302,19.063473,-98.158939,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,31,E02538_BP Diagonal I,,159180,LIBRE,31/03/2020,14:11:54,1154354,19.063858,-98.197422,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,32,E12040_BP Fábricas,,159181,LIBRE,31/03/2020,14:11:54,1154361,19.06832,-98.176094,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,422,E05290_BP Norte Héroes,,159321,LIBRE,31/03/2020,14:11:55,1154436,19.071223,-98.191645,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,42,E04775_BP Puebla-Tlaxcala,,159187,LIBRE,31/03/2020,14:11:55,1154435,19.135326,-98.222725,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,438,E06350_BP Blvd Norte,,159330,LIBRE,31/03/2020,14:11:55,1154455,19.064308,-98.21455,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,439,E12878_BP Americano,,159331,LIBRE,31/03/2020,14:11:55,1154457,19.044195,-98.228645,-,-,2
2,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,-,-,En Abril Upaxer te regala gasolina 2020,89,E05009_BP Bosques,,159206,LIBRE,31/03/2020,14:11:56,1154580,19.056852,-98.133029,-,-,2
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,106,Activa TOMIIN 106,,181191,LIBRE,,,1151028,19.073299,-98.205525,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,107,Activa TOMIIN 107,,181192,LIBRE,,,1151029,19.072394,-98.205551,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,108,Activa TOMIIN 108,,181193,LIBRE,,,1151030,19.071489,-98.205576,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,109,Activa TOMIIN 109,,181194,LIBRE,,,1151031,19.050667,-98.206155,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,110,Activa TOMIIN 110,,181195,LIBRE,,,1152910,19.048856,-98.206206,200300653,04/04/2020,3
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,113,Activa TOMIIN 113,,181198,LIBRE,,,1151036,19.034372,-98.206609,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,114,Activa TOMIIN 114,,181199,LIBRE,,,1151037,19.033466,-98.206634,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,115,Activa TOMIIN 115,,181200,LIBRE,,,1151038,19.032561,-98.206659,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,116,Activa TOMIIN 116,,181201,LIBRE,,,1151039,19.023509,-98.206911,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,117,Activa TOMIIN 117,,181202,LIBRE,,,1151040,19.075086,-98.204523,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,118,Activa TOMIIN 118,,181203,LIBRE,,,1151041,19.074181,-98.204548,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,119,Activa TOMIIN 119,,181204,LIBRE,,,1151042,19.073275,-98.204573,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,120,Activa TOMIIN 120,,181205,LIBRE,,,1151044,19.07237,-98.204598,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,121,Activa TOMIIN 121,,181206,LIBRE,,,1151045,19.071465,-98.204624,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,122,Activa TOMIIN 122,,181207,LIBRE,,,1151046,19.051548,-98.205178,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,123,Activa TOMIIN 123,,181208,LIBRE,,,1151047,19.050643,-98.205203,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,124,Activa TOMIIN 124,,181209,LIBRE,,,1151048,19.049737,-98.205228,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,129,Activa TOMIIN 129,,181214,LIBRE,,,1151053,19.035253,-98.205631,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,12,Activa TOMIIN 12,,181097,LIBRE,,,1151043,19.046642,-98.226273,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,130,Activa TOMIIN 130,,181215,LIBRE,,,1151055,19.034348,-98.205657,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,131,Activa TOMIIN 131,,181216,LIBRE,,,1151056,19.033442,-98.205682,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,132,Activa TOMIIN 132,,181217,LIBRE,,,1151057,19.032537,-98.205707,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,133,Activa TOMIIN 133,,181218,LIBRE,,,1151757,19.031632,-98.205732,200300653,04/04/2020,4
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,134,Activa TOMIIN 134,,181219,LIBRE,,,1151059,19.02439,-98.205934,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,135,Activa TOMIIN 135,,181220,LIBRE,,,1151060,19.023485,-98.205959,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,136,Activa TOMIIN 136,,181221,LIBRE,,,1152866,19.022579,-98.205984,200300653,04/04/2020,3
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,137,Activa TOMIIN 137,,181222,LIBRE,,,1151062,19.074157,-98.203596,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,138,Activa TOMIIN 138,,181223,LIBRE,,,1151063,19.073251,-98.203621,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,139,Activa TOMIIN 139,,181224,LIBRE,,,1151064,19.072346,-98.203646,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,13,Activa TOMIIN 13,,181098,LIBRE,,,1151054,19.045737,-98.226298,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,140,Activa TOMIIN 140,,181225,LIBRE,,,1151066,19.051524,-98.204226,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,141,Activa TOMIIN 141,,181226,LIBRE,,,1151067,19.050619,-98.204251,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,142,Activa TOMIIN 142,,181227,LIBRE,,,1151068,19.049713,-98.204276,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,143,Activa TOMIIN 143,,181228,LIBRE,,,1151069,19.048808,-98.204302,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,145,Activa TOMIIN 145,,181230,LIBRE,,,1151071,19.046998,-98.204352,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,146,Activa TOMIIN 146,,181231,LIBRE,,,1151072,19.046092,-98.204377,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,148,Activa TOMIIN 148,,181233,LIBRE,,,1151074,19.032513,-98.204755,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,149,Activa TOMIIN 149,,181234,LIBRE,,,1151758,19.023461,-98.205007,200300653,04/04/2020,4
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,150,Activa TOMIIN 150,,181235,LIBRE,,,1151077,19.074133,-98.202644,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,151,Activa TOMIIN 151,,181236,LIBRE,,,1151078,19.073227,-98.202669,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,152,Activa TOMIIN 152,,181237,LIBRE,,,1151079,19.072322,-98.202694,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,153,Activa TOMIIN 153,,181238,LIBRE,,,1151080,19.052405,-98.203249,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,154,Activa TOMIIN 154,,181239,LIBRE,,,1151081,19.0515,-98.203274,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,155,Activa TOMIIN 155,,181240,LIBRE,,,1151082,19.050595,-98.203299,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,156,Activa TOMIIN 156,,181241,LIBRE,,,1151083,19.04969,-98.203324,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,157,Activa TOMIIN 157,,181242,LIBRE,,,1151084,19.048784,-98.20335,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,158,Activa TOMIIN 158,,181243,LIBRE,,,1154951,19.047879,-98.203375,200300653,04/04/2020,1
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,159,Activa TOMIIN 159,,181244,LIBRE,,,1151086,19.046974,-98.2034,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,160,Activa TOMIIN 160,,181245,LIBRE,,,1151088,19.046068,-98.203425,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,161,Activa TOMIIN 161,,181246,LIBRE,,,1151089,19.045163,-98.20345,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,162,Activa TOMIIN 162,,181247,LIBRE,,,1151090,19.09312,-98.201162,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,163,Activa TOMIIN 163,,181248,LIBRE,,,1151091,19.092215,-98.201187,200300653,04/04/2020,6
3,Libre,Centro Oriente,Centro Oriente 2,PUEBLA,PUEBLA,200300653,04/04/2020,En Marzo con UPAXER activar TOMIIN te hace ganar,164,Activa TOMIIN 164,,181249,LIBRE,,,1151092,19.09131,-98.201212,200300653,04/04/2020,6
