id,nombre,concat,edo,mun,latitude,longitude,tipo
KSK_DFP_MEX_012,KSK CDMX SAN JERONIMO,KSK_DFP_MEX_012 - KSK CDMX SAN JERONIMO,CDMX,CDMX,19.33030556,-99.20890278,ATT
KSK_DFO_MEX_001,KSK CDMX PUERTA TEXCOCO,KSK_DFO_MEX_001 - KSK CDMX PUERTA TEXCOCO,EDO. MÉX.,CDMX,19.428901,-98.910623,ATT
KSK_DFP_MEX_011,KSK CDMX PLAZA POLANCO,KSK_DFP_MEX_011 - KSK CDMX PLAZA POLANCO,CDMX,CDMX,19.441286,-99.207001,ATT
KSK_REY_NTE_004,KSK REYNOSA PLAZA PLAZA HIDALGO,KSK_REY_NTE_004 - KSK REYNOSA PLAZA PLAZA HIDALGO,TAMAULIPAS,REYNOSA,26.071815,-98.322629,ATT
KSK_REY_NTE_003,KSK REYNOSA PLAZA PERIFERICO,KSK_REY_NTE_003 - KSK REYNOSA PLAZA PERIFERICO,TAMAULIPAS,REYNOSA,26.055258,-98.364978,ATT
KSK_LMS_BAJ_002,KSK LOS MOCHIS PLAZA PASEO,KSK_LMS_BAJ_002 - KSK LOS MOCHIS PLAZA PASEO,SINALOA,LOS MOCHIS,25.781381,-109.004429,ATT
KSK_CMS_CEN_009,KSK CDMX PABELLON ALTAVISTA,KSK_CMS_CEN_009 - KSK CDMX PABELLON ALTAVISTA,CDMX,CDMX,19.348847,-99.189828,ATT
KSK_PUE_GFO_001,KSK PUEBLA PLAZA OUTLET,KSK_PUE_GFO_001 - KSK PUEBLA PLAZA OUTLET,PUEBLA,PUEBLA,19.1322903,-98.2658458,ATT
KSK_DFO_MEX_004,KSK CDMX PLAZA ORIENTE,KSK_DFO_MEX_004 - KSK CDMX PLAZA ORIENTE,CDMX,CDMX,19.38421855,-99.07881614,ATT
KSK_SAT_NTE_001,KSK SALTILLO PLAZA NOGALERA,KSK_SAT_NTE_001 - KSK SALTILLO PLAZA NOGALERA,COAHUILA,SALTILLO,25.389726,-100.996426,ATT
KSK_DFO_MEX_009,KSK CDMX PLAZA NEZA,KSK_DFO_MEX_009 - KSK CDMX PLAZA NEZA,EDO. MÉX.,CDMX,19.39960292,-98.98624514,ATT
KSK_XAL_GFO_003,KSK XALAPA PLAZA MUSEO,KSK_XAL_GFO_003 - KSK XALAPA PLAZA MUSEO,VERACRUZ,JALAPA,19.547929,-96.933374,ATT
KSK_GLA_PAC_003,KSK GUADALAJARA PLAZA LOMAS,KSK_GLA_PAC_003 - KSK GUADALAJARA PLAZA LOMAS,JALISCO,GUADALAJARA,20.6405646,-103.278189,ATT
KSK_JUA_NTE_004,KSK JUAREZ PLAZA LAS MISIONES,KSK_JUA_NTE_004 - KSK JUAREZ PLAZA LAS MISIONES,CHIHUAHUA,CIUDAD JUAREZ,31.686745,-106.409229,ATT
KSK_MOR_PAC_001,KSK MORELIA PLAZA LAS AMERICAS,KSK_MOR_PAC_001 - KSK MORELIA PLAZA LAS AMERICAS,MICHOACAN,MORELIA,19.688674,-101.157989,ATT
KSK_MOR_PAC_004,KSK MORELIA PLAZA LA HUERTA,KSK_MOR_PAC_004 - KSK MORELIA PLAZA LA HUERTA,MICHOACAN,MORELIA,19.678087,-101.220334,ATT
KSK_DFN_MEX_013,KSK CDMX PLAZA LA CUSPIDE,KSK_DFN_MEX_013 - KSK CDMX PLAZA LA CUSPIDE,EDO. MÉX.,CDMX,19.515409,-99.267267,ATT
KSK_PCH_MEX_004,KSK PACHUCA GALERIAS,KSK_PCH_MEX_004 - KSK PACHUCA GALERIAS,HIDALGO,PACHUCA,20.098687,-98.766889,ATT
KSK_MXL_NOR_002,KSK MEXICALI PLAZA LA CACHANILLA,KSK_MXL_NOR_002 - KSK MEXICALI PLAZA LA CACHANILLA,BAJA CALIFORNIA,MEXICALI,32.6589289,-115.4777884,ATT
KSK_JUA_NOR_007,KSK JUAREZ PLAZA JUAREZ MALL,KSK_JUA_NOR_007 - KSK JUAREZ PLAZA JUAREZ MALL,CHIHUAHUA,CIUDAD JUAREZ,31.7050175,-106.4306277,ATT
KSK_IRA_PAC_008,KSK MOROLEON GALERIAS METROPOLITANAS,KSK_IRA_PAC_008 - KSK MOROLEON GALERIAS METROPOLITANAS,GUANAJUATO,IRAPUATO,20.120154,-101.178382,ATT
KSK_TOR_NTE_002,KSK TORREON PLAZA FUNDADORES,KSK_TOR_NTE_002 - KSK TORREON PLAZA FUNDADORES,COAHUILA,TORREON,25.533382,-103.406856,ATT
KSK_MAT_NTE_003,KSK MATAMOROS PLAZA FIESTA,KSK_MAT_NTE_003 - KSK MATAMOROS PLAZA FIESTA,TAMAULIPAS,MATAMOROS,25.849313,-97.504745,ATT
KSK_CUL_BAJ_001,KSK CULIACAN PLAZA FIESTA,KSK_CUL_BAJ_001 - KSK CULIACAN PLAZA FIESTA,SINALOA,CULIACAN,24.794792,-107.410703,ATT
KSK_MTY_NTE_007,KSK MONTERREY PLAZA FIESTA ANAHUAC,KSK_MTY_NTE_007 - KSK MONTERREY PLAZA FIESTA ANAHUAC,NUEVO LEON,MONTERREY,25.74358171,-100.3135376,ATT
KSK_SLP_PAC_005,KSK SAN LUIS POTOSI PLAZA EL DORADO,KSK_SLP_PAC_005 - KSK SAN LUIS POTOSI PLAZA EL DORADO,SAN LUIS POTOSI,SAN LUIS POTOSI,22.155476,-101.00438,ATT
KSK_CHI_NTE_001,KSK CHIHUAHUA PLAZA DEL SOL,KSK_CHI_NTE_001 - KSK CHIHUAHUA PLAZA DEL SOL,CHIHUAHUA,CHIHUAHUA,28.622117,-106.114788,ATT
KSK_TAM_NTE_001,KSK TAMPICO PLAZA CRYSTAL TAMPICO,KSK_TAM_NTE_001 - KSK TAMPICO PLAZA CRYSTAL TAMPICO,TAMAULIPAS,TAMPICO,22.26136826,-97.87372687,ATT
KSK_DFN_MEX_007,KSK CDMX PLAZA CRISTAL ATIZAPAN,KSK_DFN_MEX_007 - KSK CDMX PLAZA CRISTAL ATIZAPAN,EDO. MÉX.,CDMX,19.562392,-99.243744,ATT
KSK_DFN_MEX_001,KSK CDMX PLAZA COACALCO,KSK_DFN_MEX_001 - KSK CDMX PLAZA COACALCO,EDO. MÉX.,CDMX,19.626465,-99.081955,ATT
KSK_SLP_PAC_003,KSK SAN LUIS POTOSI PLAZA CITADELA,KSK_SLP_PAC_003 - KSK SAN LUIS POTOSI PLAZA CITADELA,SAN LUIS POTOSI,SAN LUIS POTOSI,22.137771,-101.001066,ATT
KSK_CVI_NTE_001,KSK CD VICTORIA PLAZA CAMPESTRE,KSK_CVI_NTE_001 - KSK CD VICTORIA PLAZA CAMPESTRE,TAMAULIPAS,CIUDAD VICTORIA,23.7631706,-99.1412192,ATT
KSK_MOR_PAC_002,KSK MORELIA PLAZA CAMELINAS,KSK_MOR_PAC_002 - KSK MORELIA PLAZA CAMELINAS,MICHOACAN,MORELIA,19.682229,-101.180611,ATT
KSK_OAX_SUR_002,KSK OAXACA PLAZA BELLA,KSK_OAX_SUR_002 - KSK OAXACA PLAZA BELLA,OAXACA,OAXACA,17.075648,-96.758384,ATT
KSK_DFN_MEX_012,KSK CDMX PLAZA AZCAPOTZALCO,KSK_DFN_MEX_012 - KSK CDMX PLAZA AZCAPOTZALCO,CDMX,CDMX,19.478216,-99.186515,ATT
KSK_DFO_MEX_007,KSK CDMX PLAZA AMERICAS ECATEPEC,KSK_DFO_MEX_007 - KSK CDMX PLAZA AMERICAS ECATEPEC,EDO. MÉX.,CDMX,19.582991,-99.022903,ATT
KSK_GLA_PAC_016,KSK GUADALAJARA PLAZA ALAMEDA,KSK_GLA_PAC_016 - KSK GUADALAJARA PLAZA ALAMEDA,JALISCO,GUADALAJARA,20.674255,-103.342137,ATT
KSK_UPN_PAC_001,KSK URUAPAN PLAZA AGORA,KSK_UPN_PAC_001 - KSK URUAPAN PLAZA AGORA,MICHOACAN,URUAPAN,19.422827,-102.038025,ATT
KSK_LEN_PAC_002,KSK LEON PLAZA 210,KSK_LEN_PAC_002 - KSK LEON PLAZA 210,GUANAJUATO,LEON,21.12399206,-101.6809991,ATT
KSK_MTY_NTE_019,KSK MONTERREY PASEO LA FE,KSK_MTY_NTE_019 - KSK MONTERREY PASEO LA FE,NUEVO LEON,MONTERREY,25.719466,-100.219764,ATT
KSK_DGO_NTE_001,KSK DURANGO PASEO,KSK_DGO_NTE_001 - KSK DURANGO PASEO,DURANGO,DURANGO,24.036054,-104.651732,ATT
KSK_TIJ_NOR_003,KSK TIJUANA PASEO 2000,KSK_TIJ_NOR_003 - KSK TIJUANA PASEO 2000,BAJA CALIFORNIA,TIJUANA,32.492021,-116.851643,ATT
KSK_DFC_MEX_008,KSK CDMX PABELLON CUAUHTEMOC,KSK_DFC_MEX_008 - KSK CDMX PABELLON CUAUHTEMOC,CDMX,CDMX,19.4112651,-99.155578,ATT
KSK_DFS_MEX_023,KSK CDMX OASIS COYOACAN,KSK_DFS_MEX_023 - KSK CDMX OASIS COYOACAN,CDMX,CDMX,19.345618,-99.179294,ATT
KSK_MXL_BAJ_001,KSK MEXICALI NUEVO MEX,KSK_MXL_BAJ_001 - KSK MEXICALI NUEVO MEX,BAJA CALIFORNIA,MEXICALI,32.6119033,-115.3856594,ATT
KSK_NDA_NTE_001,KSK NUEVO LAREDO PASEO REFORMA,KSK_NDA_NTE_001 - KSK NUEVO LAREDO PASEO REFORMA,TAMAULIPAS,NUEVO LAREDO,27.4440407,-99.5187742,ATT
KSK_DFN_MEX_003,KSK CDMX MUNDO E,KSK_DFN_MEX_003 - KSK CDMX MUNDO E,EDO. MÉX.,CDMX,19.525623,-99.228362,ATT
KSK_ACA_GFO_002,KSK ACAPULCO MULTIPLAZA LAS PALMAS,KSK_ACA_GFO_002 - KSK ACAPULCO MULTIPLAZA LAS PALMAS,GUERRERO,ACAPULCO,16.797108,-99.809889,ATT
KSK_DFO_MEX_006,KSK CDMX MULTIPLAZA BOSQUES,KSK_DFO_MEX_006 - KSK CDMX MULTIPLAZA BOSQUES,EDO. MÉX.,CDMX,19.46493,-99.0569,ATT
KSK_DFN_MEX_016,KSK CDMX MULTIPLAZA ALAMEDAS,KSK_DFN_MEX_016 - KSK CDMX MULTIPLAZA ALAMEDAS,EDO. MÉX.,CDMX,19.552176,-99.242667,ATT
KSK_MTY_NTE_012,KSK MONTERREY MTY PLAZA NUEVO,KSK_MTY_NTE_012 - KSK MONTERREY MTY PLAZA NUEVO,NUEVO LEON,MONTERREY,25.653149,-100.275878,ATT
KSK_CUN_PNS_007,KSK CANCUN MI PLAZA HEROES,KSK_CUN_PNS_007 - KSK CANCUN MI PLAZA HEROES,QUINTANA ROO,CANCUN,21.175083,-86.8756487,ATT
KSK_MER_PEN_001,KSK MERIDA CHEDRAUI NORTE,KSK_MER_PEN_001 - KSK MERIDA CHEDRAUI NORTE,YUCATAN,MERIDA,21.029953,-89.630084,ATT
KSK_ENS_NOR_004,KSK ENSENADA MACROPLAZA,KSK_ENS_NOR_004 - KSK ENSENADA MACROPLAZA,BAJA CALIFORNIA,ENSENADA,31.8213605,-116.601546,ATT
KSK_MTY_NTE_022,KSK MONTERREY LOCAL LINCOLN 3,KSK_MTY_NTE_022 - KSK MONTERREY LOCAL LINCOLN 3,NUEVO LEON,MONTERREY,25.763266,-100.409868,ATT
KSK_VER_SUR_001,KSK VERACRUZ LAS AMERICAS CENTRO HOTELERO,KSK_VER_SUR_001 - KSK VERACRUZ LAS AMERICAS CENTRO HOTELERO,VERACRUZ,ORIZABA,19.139062,-96.105188,ATT
KSL_CVI_NTE_001,KSK CD VICTORIA TAMATAN,KSL_CVI_NTE_001 - KSK CD VICTORIA TAMATAN,TAMAULIPAS,CIUDAD VICTORIA,23.722873,-99.160073,ATT
KSL_DFN_MEX_001,KSK CDMX ROSARIO TOWN CENTER,KSL_DFN_MEX_001 - KSK CDMX ROSARIO TOWN CENTER,CDMX,CDMX,19.503057,-99.203913,ATT
KSL_MAT_NTE_002,KSK MATAMOROS PLAZA SENDERO MATAMOROS,KSL_MAT_NTE_002 - KSK MATAMOROS PLAZA SENDERO MATAMOROS,TAMAULIPAS,MATAMOROS,25.8562669,-97.535299,ATT
KSL_REY_NTE_002,KSK REYNOSA PLAZA SENDERO PERIFERICO,KSL_REY_NTE_002 - KSK REYNOSA PLAZA SENDERO PERIFERICO,TAMAULIPAS,REYNOSA,26.052988,-98.364953,ATT
KSL_PCH_MEX_002,KSK PACHUCA PLAZA PATIO,KSL_PCH_MEX_002 - KSK PACHUCA PLAZA PATIO,HIDALGO,PACHUCA,20.092226,-98.759269,ATT
KSL_JUA_NOR_001,KSK JUAREZ PLAZA SENDERO LAS TORRES,KSL_JUA_NOR_001 - KSK JUAREZ PLAZA SENDERO LAS TORRES,CHIHUAHUA,CIUDAD JUAREZ,31.622473,-106.396029,ATT
KSL_DFS_MEX_005,KSK CDMX PATIO PABELLON CUEMANCO,KSL_DFS_MEX_005 - KSK CDMX PATIO PABELLON CUEMANCO,CDMX,CDMX,19.294994,-99.108848,ATT
KSL_ORI_GFO_001,KSK ORIZABA PLAZA O,KSL_ORI_GFO_001 - KSK ORIZABA PLAZA O,VERACRUZ,ORIZABA,18.84866,-97.091228,ATT
KSL_CUN_GFO_001,KSK CANCUN PLAZA MALECON AMERICA,KSL_CUN_GFO_001 - KSK CANCUN PLAZA MALECON AMERICA,QUINTANA ROO,CANCUN,21.147424,-86.821982,ATT
KSL_LMS_NOR_001,KSK LOS MOCHIS PLAZA LOS MOCHIS,KSL_LMS_NOR_001 - KSK LOS MOCHIS PLAZA LOS MOCHIS,SINALOA,LOS MOCHIS,25.800327,-109.014747,ATT
KSL_PDN_NTE_001,KSK PIEDRAS NEGRAS PLAZA HIPER,KSL_PDN_NTE_001 - KSK PIEDRAS NEGRAS PLAZA HIPER,COAHUILA,PIEDRAS NEGRAS,28.685713,-100.545763,ATT
KSL_QRO_PAC_004,KSK QUERETARO PLAZA DEL PARQUE,KSL_QRO_PAC_004 - KSK QUERETARO PLAZA DEL PARQUE,QUERETARO,QUERETARO,20.615648,-100.391555,ATT
KSL_DFS_MEX_003,KSK CDMX PLAZA CENTRAL,KSL_DFS_MEX_003 - KSK CDMX PLAZA CENTRAL,CDMX,CDMX,19.377116,-99.096122,ATT
KSL_NDA_NTE_006,KSK NUEVO LAREDO PLAZA CARRIZO,KSL_NDA_NTE_006 - KSK NUEVO LAREDO PLAZA CARRIZO,TAMAULIPAS,NUEVO LAREDO,27.496839,-99.551486,ATT
KSL_AGS_PAC_001,KSK AGUASCALIENTES PLAZA ADANA,KSL_AGS_PAC_001 - KSK AGUASCALIENTES PLAZA ADANA,AGUASCALIENTES,AGUASCALIENTES,21.878863,-102.261086,ATT
KSL_DFC_MEX_001,KSK CDMX PATIO SANTA FE,KSL_DFC_MEX_001 - KSK CDMX PATIO SANTA FE,CDMX,CDMX,19.377199,-99.254178,ATT
KSL_DFN_MEX_002,KSK CDMX GALERIAS ATIZAPAN,KSL_DFN_MEX_002 - KSK CDMX GALERIAS ATIZAPAN,EDO. MÉX.,CDMX,19.549446,-99.274091,ATT
KSK_JUA_NTE_001,KSK JUAREZ MALL JUA,KSK_JUA_NTE_001 - KSK JUAREZ MALL JUA,CHIHUAHUA,CIUDAD JUAREZ,31.7053125,-106.4307512,ATT
KSK_MER_GFO_003,KSK MERIDA GRAN PLAZA MERIDA,KSK_MER_GFO_003 - KSK MERIDA GRAN PLAZA MERIDA,YUCATAN,MERIDA,21.029955,-89.624847,ATT
KSK_TLX_GFO_004,KSK TLAXCALA GRAN PATIO,KSK_TLX_GFO_004 - KSK TLAXCALA GRAN PATIO,TLAXCALA,TLAXCALA,19.339492,-98.200716,ATT
KSK_DFS_MEX_008,KSK CDMX GRAN PATIO TEXCOCO 33,KSK_DFS_MEX_008 - KSK CDMX GRAN PATIO TEXCOCO 33,EDO. MÉX.,CDMX,19.516261,-98.867136,ATT
KSK_PAZ_GFO_003,KSK POZA RICA GRAN PATIO POZARICA,KSK_PAZ_GFO_003 - KSK POZA RICA GRAN PATIO POZARICA,VERACRUZ,POZA RICA,20.570198,-97.437007,ATT
KSK_GLA_PAC_012,KSK GUADALAJARA GRAN PATIO PATRIA,KSK_GLA_PAC_012 - KSK GUADALAJARA GRAN PATIO PATRIA,JALISCO,GUADALAJARA,20.705503,-103.415071,ATT
KSK_CHI_PEN_003,KSK TAPACHULA GALERIAS TAPACHULA,KSK_CHI_PEN_003 - KSK TAPACHULA GALERIAS TAPACHULA,CHIAPAS,TAPACHULA,14.8741399,-92.2846519,ATT
KSK_MTY_NTE_003,KSK MONTERREY GALERIAS I,KSK_MTY_NTE_003 - KSK MONTERREY GALERIAS I,NUEVO LEON,MONTERREY,25.681311,-100.354576,ATT
KSK_TOL_MEX_001,KSK TOLUCA GALERIAS METEPEC,KSK_TOL_MEX_001 - KSK TOLUCA GALERIAS METEPEC,EDO. MÉX.,TOLUCA,19.25861,-99.620553,ATT
KSK_HER_BAJ_002,KSK HERMOSILLO GALERIAS MALL,KSK_HER_BAJ_002 - KSK HERMOSILLO GALERIAS MALL,SONORA,HERMOSILLO,29.065518,-110.950264,ATT
KSK_GLA_PAC_001,KSK GUADALAJARA GALERIAS,KSK_GLA_PAC_001 - KSK GUADALAJARA GALERIAS,JALISCO,GUADALAJARA,20.676828,-103.43172,ATT
KSK_ACA_MEX_006,KSK ACAPULCO GALERIAS DIANA,KSK_ACA_MEX_006 - KSK ACAPULCO GALERIAS DIANA,GUERRERO,ACAPULCO,16.8603832,-99.8734654,ATT
KSK_ZMA_PAC_005,KSK LA PIEDAD GALERIAS DEL RIO DE LA PIEDAD,KSK_ZMA_PAC_005 - KSK LA PIEDAD GALERIAS DEL RIO DE LA PIEDAD,MICHOACAN,LA PIEDAD,20.354006,-102.0247,ATT
KSK_CME_GFO_002,KSK CAMPECHE GALERIAS,KSK_CME_GFO_002 - KSK CAMPECHE GALERIAS,CAMPECHE,CAMPECHE,19.857124,-90.522976,ATT
KSK_DFS_MEX_024,KSK CDMX PUERTA CONDESA,KSK_DFS_MEX_024 - KSK CDMX PUERTA CONDESA,CDMX,CDMX,19.4061873,-99.168977,ATT
KSK_CUL_NOR_008,KSK CULIACAN PLAZA FORUM,KSK_CUL_NOR_008 - KSK CULIACAN PLAZA FORUM,SINALOA,CULIACAN,24.814124,-107.400356,ATT
KSK_TOR_NTE_001,KSK TORREON CUATRO CAMINOS,KSK_TOR_NTE_001 - KSK TORREON CUATRO CAMINOS,COAHUILA,TORREON,25.5603148,-103.4330375,ATT
KSK_GLA_PAC_018,KSK GUADALAJARA CENTROCITY SANTA FE,KSK_GLA_PAC_018 - KSK GUADALAJARA CENTROCITY SANTA FE,JALISCO,GUADALAJARA,20.530024,-103.374788,ATT
KSK_DFP_MEX_001,KSK CDMX CC SANTA FE,KSK_DFP_MEX_001 - KSK CDMX CC SANTA FE,CDMX,CDMX,19.362447,-99.272704,ATT
KSK_JUA_NTE_005,KSK JUAREZ GALERIAS,KSK_JUA_NTE_005 - KSK JUAREZ GALERIAS,CHIHUAHUA,CIUDAD JUAREZ,31.715016,-106.422299,ATT
KSK_XAL_GFO_001,KSK XALAPA AMERICAS,KSK_XAL_GFO_001 - KSK XALAPA AMERICAS,VERACRUZ,JALAPA,19.512659,-96.877352,ATT
KSK_CHT_GFO_001,KSK CHETUMAL AMERICAS CHETUMAL,KSK_CHT_GFO_001 - KSK CHETUMAL AMERICAS CHETUMAL,QUINTANA ROO,CHETUMAL,18.510172,-88.31801022,ATT
KSK_AGS_PAC_002,KSK AGUASCALIENTES CHEDRAUI ASUNCION,KSK_AGS_PAC_002 - KSK AGUASCALIENTES CHEDRAUI ASUNCION,AGUASCALIENTES,AGUASCALIENTES,21.855014,-102.293659,ATT
KSK_SAT_NTE_004,KSK SALTILLO 2 PLAZA MIRASIERRA,KSK_SAT_NTE_004 - KSK SALTILLO 2 PLAZA MIRASIERRA,COAHUILA,SALTILLO,25.432463,-100.922475,ATT
KSL_MZT_PAC_001,KSK MAZATLAN PLAZA SENDERO,KSL_MZT_PAC_001 - KSK MAZATLAN PLAZA SENDERO,SINALOA,MAZATLAN,23.271761,-106.417191,ATT
KSL_CZS_GFO_001,KSK COATZACOALCOS PLAZA SENDERO,KSL_CZS_GFO_001 - KSK COATZACOALCOS PLAZA SENDERO,VERACRUZ,COATZACOALCOS,18.142903,-94.514197,ATT
CAP_QRO_PAC_001,TDA QUERETARO ZARAGOZA,CAP_QRO_PAC_001 - TDA QUERETARO ZARAGOZA,QUERETARO,QUERETARO,20.584066,-100.402063,ATT
CAP_ZCL_PAC_001,TDA ZACATECAS,CAP_ZCL_PAC_001 - TDA ZACATECAS,ZACATECAS,ZACATECAS,22.755272,-102.52919,ATT
CAP_XAL_GFO_001,TDA XALAPA,CAP_XAL_GFO_001 - TDA XALAPA,VERACRUZ,JALAPA,19.521509,-96.906291,ATT
CAP_MXL_BAJ_001,TDA MEXICALI VISTA HERMOSA,CAP_MXL_BAJ_001 - TDA MEXICALI VISTA HERMOSA,BAJA CALIFORNIA,MEXICALI,32.6579614,-115.4165893,ATT
CAP_VSA_GFO_001,TDA VILLAHERMOSA VILLAHERMOSA,CAP_VSA_GFO_001 - TDA VILLAHERMOSA VILLAHERMOSA,TABASCO,VILLAHERMOSA,17.995148,-92.942095,ATT
CAP_VER_GFO_001,TDA VERACRUZ,CAP_VER_GFO_001 - TDA VERACRUZ,VERACRUZ,CORDOBA,19.15033365,-96.10574733,ATT
CAP_VER_GFO_003,TDA VERACRUZ VERACRUZ RAFAEL CUERVO,CAP_VER_GFO_003 - TDA VERACRUZ VERACRUZ RAFAEL CUERVO,VERACRUZ,ORIZABA,19.21439773,-96.19199002,ATT
CAP_AGS_PAC_002,TDA AGUASCALIENTES VELARIA MALL,CAP_AGS_PAC_002 - TDA AGUASCALIENTES VELARIA MALL,AGUASCALIENTES,AGUASCALIENTES,21.8581706,-102.3150823,ATT
CAP_DFO_MEX_006,TDA CDMX VALLE DE CHALCO,CAP_DFO_MEX_006 - TDA CDMX VALLE DE CHALCO,EDO. MÉX.,CDMX,19.30161972,-98.95230216,ATT
CAP_UPN_PAC_001,TDA URUAPAN URUAPAN,CAP_UPN_PAC_001 - TDA URUAPAN URUAPAN,MICHOACAN,URUAPAN,19.425246,-102.047834,ATT
CAP_LEN_PAC_003,TDA LEON TORRES,CAP_LEN_PAC_003 - TDA LEON TORRES,GUANAJUATO,LEON,21.145855,-101.648762,ATT
CAP_DFN_MEX_001,TDA CDMX TLALNEPANTLA I,CAP_DFN_MEX_001 - TDA CDMX TLALNEPANTLA I,EDO. MÉX.,CDMX,19.543915,-99.203734,ATT
CAP_TIJ_BAJ_003,TDA TIJUANA RIO,CAP_TIJ_BAJ_003 - TDA TIJUANA RIO,BAJA CALIFORNIA,TIJUANA,32.52607,-117.022108,ATT
CAP_TEP_PAC_001,TDA TEPIC,CAP_TEP_PAC_001 - TDA TEPIC,NAYARIT,TEPIC,21.5037707,-104.8937394,ATT
CAP_TEC_BAJ_001,TDA TECATE,CAP_TEC_BAJ_001 - TDA TECATE,BAJA CALIFORNIA,TECATE,32.564224,-116.626804,ATT
CAP_TAM_NTE_001,TDA TAMPICO,CAP_TAM_NTE_001 - TDA TAMPICO,TAMAULIPAS,TAMPICO,22.2572,-97.876183,ATT
CAP_MTY_NTE_002,TDA MONTERREY SENDERO,CAP_MTY_NTE_002 - TDA MONTERREY SENDERO,NUEVO LEON,MONTERREY,25.666783,-100.380042,ATT
CAP_DFN_MEX_004,TDA CDMX SATELITE,CAP_DFN_MEX_004 - TDA CDMX SATELITE,EDO. MÉX.,CDMX,19.500567,-99.236536,ATT
CAP_SLP_PAC_002,TDA SAN LUIS POTOSI EL PASEO,CAP_SLP_PAC_002 - TDA SAN LUIS POTOSI EL PASEO,SAN LUIS POTOSI,SAN LUIS POTOSI,22.144894,-100.956558,ATT
CAP_MTY_NTE_009,TDA MONTERREY SAN AGUSTIN,CAP_MTY_NTE_009 - TDA MONTERREY SAN AGUSTIN,NUEVO LEON,MONTERREY,25.6526969,-100.3371201,ATT
CAP_SAT_NTE_001,TDA SALTILLO,CAP_SAT_NTE_001 - TDA SALTILLO,COAHUILA,SALTILLO,25.44179011,-100.978037,ATT
CAP_SAT_NTE_002,TDA SALTILLO II,CAP_SAT_NTE_002 - TDA SALTILLO II,COAHUILA,SALTILLO,25.433406,-100.996258,ATT
CAP_IRA_PAC_003,TDA SALAMANCA,CAP_IRA_PAC_003 - TDA SALAMANCA,GUANAJUATO,SALAMANCA,20.580916,-101.208646,ATT
CAP_REY_NOR_005,TDA REYNOSA REYNOSA PARIS,CAP_REY_NOR_005 - TDA REYNOSA REYNOSA PARIS,TAMAULIPAS,REYNOSA,26.07952,-98.276571,ATT
CAP_REY_NTE_001,TDA REYNOSA I,CAP_REY_NTE_001 - TDA REYNOSA I,TAMAULIPAS,REYNOSA,26.0746263,-98.31672341,ATT
CAP_REY_NTE_003,TDA REYNOSA 3,CAP_REY_NTE_003 - TDA REYNOSA 3,TAMAULIPAS,REYNOSA,26.056679,-98.291543,ATT
CAP_DFP_MEX_008,TDA CDMX REVOLUCION,CAP_DFP_MEX_008 - TDA CDMX REVOLUCION,CDMX,CDMX,19.39769271,-99.1849826,ATT
CAP_NDA_NTE_002,TDA NUEVO LAREDO REFORMA,CAP_NDA_NTE_002 - TDA NUEVO LAREDO REFORMA,TAMAULIPAS,NUEVO LAREDO,27.4683754,-99.5089865,ATT
CAP_DFP_MEX_001,TDA CDMX REFORMA,CAP_DFP_MEX_001 - TDA CDMX REFORMA,CDMX,CDMX,19.43406761,-99.1545463,ATT
CAP_PUE_GFO_003,TDA PUEBLA IV,CAP_PUE_GFO_003 - TDA PUEBLA IV,PUEBLA,PUEBLA,19.078962,-98.227503,ATT
CAP_PAZ_GFO_001,TDA POZA RICA,CAP_PAZ_GFO_001 - TDA POZA RICA,VERACRUZ,POZA RICA,20.57072,-97.436897,ATT
CAP_PCH_MEX_003,TDA TEPEJI DE OCAMPO PLAZA TEPEJI,CAP_PCH_MEX_003 - TDA TEPEJI DE OCAMPO PLAZA TEPEJI,HIDALGO,PACHUCA,19.901599,-99.337766,ATT
CAP_LEN_PAC_007,TDA SILAO PLAZA LA JOYA,CAP_LEN_PAC_007 - TDA SILAO PLAZA LA JOYA,GUANAJUATO,SILAO,20.944891,-101.417315,ATT
CAP_MTY_NTE_016,TDA MONTERREY PLAZA ESFERA MONTERREY,CAP_MTY_NTE_016 - TDA MONTERREY PLAZA ESFERA MONTERREY,NUEVO LEON,MONTERREY,25.575553,-100.243678,ATT
CAP_SLP_PAC_003,TDA SAN LUIS POTOSI PLAZA CHAPULTEPEC 1200,CAP_SLP_PAC_003 - TDA SAN LUIS POTOSI PLAZA CHAPULTEPEC 1200,SAN LUIS POTOSI,SAN LUIS POTOSI,22.126019,-101.018704,ATT
CAP_MXL_BAJ_003,TDA MEXICALI PLAZA CARRANZA,CAP_MXL_BAJ_003 - TDA MEXICALI PLAZA CARRANZA,BAJA CALIFORNIA,MEXICALI,32.6224921,-115.40778,ATT
CAP_TIJ_BAJ_002,TDA TIJUANA PENINSULA,CAP_TIJ_BAJ_002 - TDA TIJUANA PENINSULA,BAJA CALIFORNIA,TIJUANA,32.50576406,-116.9553936,ATT
CAP_GLA_PAC_006,TDA GUADALAJARA PATRIA,CAP_GLA_PAC_006 - TDA GUADALAJARA PATRIA,JALISCO,GUADALAJARA,20.67676099,-103.421959,ATT
CAP_LEN_PAC_001,TDA LEON PASEO DEL MORAL,CAP_LEN_PAC_001 - TDA LEON PASEO DEL MORAL,GUANAJUATO,LEON,21.145483,-101.690874,ATT
