No tarea,tipo,Territorio,Gestor,Estado,Localidad,Folio,FCO,NOMPRO,CLV_UBICACION,nombre,USUARIO,ID_UBICACION,TIPO_ASIGNACION,FECHA_ASIGNACION,HORA_ASIGNACION,id_asig,Latitude,Longitude,Folio,FCO,dias
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,POZA RICA DE HIDALGO,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,6114,BA MEGA POZA RICA TIHUATLAN (6114),PAX44174,118972,TOMADA POR USUARIO,09/12/2019,18:20:38,1087946,20.534863,-97.470528,19120048,20/12/2019,1
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,POZA RICA DE HIDALGO,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,6402,BA EKT POZA RICA 1 OBRERA (6402),PAX39568,118944,TOMADA POR USUARIO,09/12/2019,11:07:37,1087942,20.525938,-97.45961,19120048,20/12/2019,1
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,POZA RICA DE HIDALGO,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,3638,EKT POZA RICA 2 R CORTINEZ,PAX44174,1905,TOMADA POR USUARIO,09/12/2019,11:06:46,1087943,20.525768,-97.464532,19120035,20/12/2019,1
3,Sin Terminar,Sur,Natali,VERACRUZ,POZA RICA DE HIDALGO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2821,2821-REFUGIO ALEJANDRO MENDOZA MANRIQUE,alirae,105789,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077022,20.540904,-97.455295,19071665,30/09/2019,15
3,Sin Terminar,Sur,Natali,VERACRUZ,POZA RICA DE HIDALGO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4528,4528-MOTOSERVICIO RAMIREZ,alirae,106100,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077098,20.50531,-97.46883,19071665,30/09/2019,15
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,SAN ANDRES TUXTLA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,5678,BA MEGA SAN ANDRES TUXTLA (5678),PAX14773,119317,TOMADA POR USUARIO,10/12/2019,11:25:20,1087885,18.447977,-95.212411,19120048,20/12/2019,0
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,SAN ANDRES TUXTLA,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,5678,MEGA SAN ANDRES TUXTLA,PAX14773,3168,TOMADA POR USUARIO,10/12/2019,11:25:50,1087930,18.447878,-95.21247,19120035,20/12/2019,0
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,SAN ANDRES TUXTLA,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,8372,MINIEKT SAN ANDRES TUXTLA,PAX14773,2567,TOMADA POR USUARIO,10/12/2019,11:25:50,1087925,18.449184,-95.21195,19120035,20/12/2019,0
3,Sin Terminar,Sur,Natali,VERACRUZ,SAN ANDRES TUXTLA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2833,2833-MISAEL AGUILAR VEGA,alirae,106254,ASIGNADA POR SISTEMA,08/11/2019,11:37:22,1065798,18.446746,-95.209256,19071665,30/09/2019,32
3,Sin Terminar,Sur,Natali,VERACRUZ,SOLEDAD DE DOBLADO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2511,2511-MINERVA OCHOA HERNANDEZ,alirae,106210,ASIGNADA POR SISTEMA,08/11/2019,11:37:22,1065772,19.048972,-96.41728,19071665,30/09/2019,32
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,TANTIMA,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,5886,MINIEKT VERACRUZ GUTIERREZ ZAMORA,PAX104810,3531,TOMADA POR USUARIO,09/12/2019,11:16:55,1087954,20.448776,-97.087369,19120035,20/12/2019,1
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,TEMAPACHE,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,2177,BA EKT EL ALAMO (2177),PAX74871,118949,TOMADA POR USUARIO,09/12/2019,11:14:06,1087947,20.91678,-97.676733,19120048,20/12/2019,1
3,Sin Terminar,Sur,Natali,VERACRUZ,TEMAPACHE,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3297,3297-MOTO SERVICIO EL CHINO,PAX39568,106331,ASIGNADA POR SISTEMA,09/12/2019,19:25:31,1077063,20.902397,-97.664911,19071665,30/09/2019,1
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,TEZONAPA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,4790,BA PRESTA PRENDA TEZONAPA VERACRUZ (4790),PAX251,118307,TOMADA POR USUARIO,10/12/2019,09:05:09,1087016,18.603997,-96.686622,19120048,20/12/2019,0
3,Sin Terminar,Sur,Natali,VERACRUZ,TEZONAPA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2763,2763-MOTOR´S RACING,alirae,106244,ASIGNADA POR SISTEMA,08/11/2019,11:37:22,1065790,18.602693,-96.687868,19071665,30/09/2019,32
3,Sin Terminar,Sur,Natali,VERACRUZ,TIERRA BLANCA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2728,2728-MOTOPARTES AGUILAR,alirae,106237,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077009,18.458364,-96.35965,19071665,30/09/2019,15
3,Sin Terminar,Sur,Natali,VERACRUZ,TIERRA BLANCA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2797,2797-ASAEL AGUILAR VEGA,alirae,105776,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077017,18.448523,-96.36183,19071665,30/09/2019,15
3,Sin Terminar,Sur,Natali,VERACRUZ,TIERRA BLANCA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,7519,7519-MOTOCOOL S.A. DE C.V.,alirae,106398,ASIGNADA POR SISTEMA,08/11/2019,11:37:22,1065877,18.89015,-96.9317,19071665,30/09/2019,32
3,Sin Terminar,Sur,Natali,VERACRUZ,TLALIXCOYAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2749,2749-MINERVA OCHOA HERNANDEZ,alirae,106241,ASIGNADA POR SISTEMA,08/11/2019,11:37:22,1065789,18.769776,-96.1688,19071665,30/09/2019,32
3,Sin Terminar,Sur,Natali,VERACRUZ,TLAPACOYAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2804,2804-YAZMIN CONTRERAS BRAVO,alirae,105780,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077018,19.963574,-97.210331,19071665,30/09/2019,15
3,Sin Terminar,Sur,Natali,VERACRUZ,TRES VALLES,19071665,30/09/2019,Este año sé El Motociclista Misterioso,1210,1210-CIRO HERNANDEZ RAMIREZ,alirae,105645,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1076994,18.242685,-96.136406,19071665,30/09/2019,15
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,TUXPAN,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,5399,BA PRESTA PRENDA MORELOS TUXPAN (5399),PAX44174,118357,TOMADA POR USUARIO,09/12/2019,11:12:58,1087948,20.953671,-97.406405,19120048,20/12/2019,1
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,TUXPAN,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,5681,BA MEGA TUXPAN JARDINES (5681),PAX44174,118946,TOMADA POR USUARIO,09/12/2019,11:13:13,1087950,20.949391,-97.422355,19120048,20/12/2019,1
1,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,TUXPAN,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,5209,EKT - TUXPAN,PAX44174,3380,TOMADA POR USUARIO,09/12/2019,11:13:05,1087949,20.952461,-97.403595,19120035,20/12/2019,1
3,Sin Terminar,Sur,Natali,VERACRUZ,TUXPAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3277,3277-TALLER DE MOTOCICLETAS MAR SAN,PAX4927,105933,ASIGNADA POR SISTEMA,08/12/2019,20:11:09,1077060,20.949447,-97.370638,19071665,30/09/2019,2
3,Sin Terminar,Sur,Natali,VERACRUZ,TUXPAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,9914,9914-MOTUX SA DE CV,alirae,106154,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077117,20.953535,-97.41163,19071665,30/09/2019,15
8,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,VERACRUZ,19112377,20/12/2019,En Diciembre Upaxer te invita al cine Platino Mix y además gana dinero,,Nuevo Veracruz P,PAX107805,158817,ASIGNADA POR SISTEMA,09/12/2019,15:25:30,1087931,19.17472,-96.18935,19112377,20/12/2019,1
8,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,VERACRUZ,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Las palmas,PAX1048,158801,TOMADA POR USUARIO,09/12/2019,19:38:04,1086897,19.19677,-96.1534,19112377,20/12/2019,1
2,Sin Terminar,Sur,Javier Hernandez,VERACRUZ,VERACRUZ,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,66054,EPC-SORIANA LOS PINOS VER,PAX584,60951,ASIGNADA POR SISTEMA,06/12/2019,11:26:11,1086191,19.214266,-96.173001,19102161,20/12/2019,4
3,Sin Terminar,Sur,Natali,VERACRUZ,VERACRUZ,19071665,30/09/2019,Este año sé El Motociclista Misterioso,7564,7564-COMERCIALIZADORA DE MOTOCICLETAS DE CALIDAD S.A. DE C.V.,alirae,106127,ASIGNADA POR SISTEMA,08/11/2019,11:37:22,1065879,19.181677,-96.136557,19071665,30/09/2019,32
8,Sin Terminar,Sur,Claudia Veronica,YUCATAN,MERIDA,19112377,20/12/2019,En Diciembre Upaxer te invita al cine Platino y además gana dinero,,Peninsula Montejo,PAX2063,158828,ASIGNADA POR SISTEMA,09/12/2019,10:53:44,1087646,21.020367,-89.619736,19112377,20/12/2019,1
8,Sin Terminar,Sur,Claudia Veronica,YUCATAN,MERIDA,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Canek,PAX2063,158755,TOMADA POR USUARIO,10/12/2019,09:57:55,1085171,20.988567,-89.662,19112377,20/12/2019,0
2,Sin Terminar,Sur,Claudia Veronica,YUCATAN,MERIDA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,68297,SMS LAFAYETE MER,PAX43734,61055,TOMADA POR USUARIO,10/12/2019,13:09:00,1086196,21.008227,-89.613961,19102161,20/12/2019,0
2,Sin Terminar,Sur,Claudia Veronica,YUCATAN,MERIDA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,72482,CABO NORTE MERIDA,PAX43734,157724,TOMADA POR USUARIO,10/12/2019,13:09:00,1086578,21.055276,-89.595187,19102161,20/12/2019,0
2,Sin Terminar,Sur,Claudia Veronica,YUCATAN,MERIDA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,R8-0075,CAER8 GALERIAS MERIDA,PAX43734,61624,TOMADA POR USUARIO,10/12/2019,13:09:00,1088719,21.039703,-89.630226,19102161,20/12/2019,0
2,Sin Terminar,Sur,Claudia Veronica,YUCATAN,MERIDA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,R8-0092,CAER8 MERIDA MIGUEL ALEMAN,PAX43734,62234,TOMADA POR USUARIO,09/12/2019,14:11:53,1087640,20.994803,-89.600393,19102161,20/12/2019,1
2,Sin Terminar,Sur,Claudia Veronica,YUCATAN,MERIDA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,SMS ITZAES,PAX43734,167722,TOMADA POR USUARIO,10/12/2019,13:09:00,1088649,20.977254,-89.639876,19102161,20/12/2019,0
1,Sin Terminar,Sur,Claudia Veronica,YUCATAN,VALLADOLID,19100079,20/12/2019,Gana dinero pidiendo información de un crédito en un banco 4-2019,6897,BA MEGA VALLADOLID,PAX45593,60671,TOMADA POR USUARIO,10/12/2019,12:37:53,1088082,20.691011,-88.2038,19100079,20/12/2019,0
1,Sin Terminar,Occidente,Norma Maruri,ZACATECAS,GUADALUPE,19081842,13/12/2019,En Diciembre Conoce el precio de andar en moto,98619,98619_Nova Luxe S.A. De C.V.,PAX2448,177807,ASIGNADA POR SISTEMA,09/12/2019,17:18:51,1085988,22.760168,-102.53675,19081842,13/12/2019,1
1,Sin Terminar,Occidente,Norma Maruri,ZACATECAS,GUADALUPE,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,466,BA EKT GUADALUPE ZACATECAS (466),PAX287,118894,ASIGNADA POR SISTEMA,09/12/2019,17:17:33,1080922,22.749886,-102.520105,19120048,20/12/2019,1
1,Sin Terminar,Occidente,Norma Maruri,ZACATECAS,JEREZ,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,6732,BA MEGA JEREZ (6732),PAX287,118897,ASIGNADA POR SISTEMA,09/12/2019,17:17:33,1081088,22.649803,-102.987663,19120048,20/12/2019,1
1,Sin Terminar,Occidente,Norma Maruri,ZACATECAS,JUAN ALDAMA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,729,PRESTA PRENDA JUAN ALDAMA (729),PAX66116,121909,ASIGNADA POR SISTEMA,04/12/2019,18:21:50,1080582,24.292618,-103.39246,19120048,20/12/2019,6
1,Sin Terminar,Occidente,Norma Maruri,ZACATECAS,RIO GRANDE,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,6619,BA MEGA RIO GRANDE ZACATECAS (6619),PAX66116,118896,ASIGNADA POR SISTEMA,04/12/2019,18:21:50,1081082,23.824948,-103.034631,19120048,20/12/2019,6
1,Sin Terminar,Occidente,Norma Maruri,ZACATECAS,VALPARAISO,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,733,PRESTA PRENDA VALPARAISO (733),PAX66116,121910,ASIGNADA POR SISTEMA,04/12/2019,18:21:50,1080583,22.773613,-103.56521,19120048,20/12/2019,6
1,Sin Terminar,Occidente,Norma Maruri,ZACATECAS,VILLANUEVA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,734,DEK VILLANUEVA,PAX287,549,ASIGNADA POR SISTEMA,03/12/2019,17:10:21,1080358,22.355598,-102.88407,19120048,20/12/2019,7
1,Sin Terminar,Occidente,Norma Maruri,ZACATECAS,ZACATECAS,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,2613,EKT ZACATECAS 2 INDEPENDENCIA,PAX287,800,ASIGNADA POR SISTEMA,09/12/2019,17:17:54,1084014,22.7714,-102.573,19120035,20/12/2019,1
2,Sin Terminar,Occidente,Norma Maruri,ZACATECAS,ZACATECAS,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,320,E02435_BP El Pilar,morozco,158559,ASIGNADA POR SISTEMA,08/12/2019,14:51:11,1087448,22.77558,-102.62457,19112383,20/12/2019,2
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,SALTO  EL,19102170,25/10/2019,En Octubre recorre los pasillos de una tienda departamental Guadalajara,9737,BA MEGA SAN JOSE DEL CASTILLO EL SALTO (9737),PAX17218,157843,ASIGNADA POR SISTEMA,08/12/2019,13:16:00,1084532,20.50668,-103.20532,19102170,25/10/2019,2
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,SALTO  EL,19102170,25/10/2019,En Octubre recorre los pasillos de una tienda departamental Guadalajara,9737,BA MEGA SAN JOSE DEL CASTILLO EL SALTO (9737),PAX2041,157843,ASIGNADA POR SISTEMA,08/12/2019,13:16:12,1086670,20.50668,-103.20532,19102170,25/10/2019,2
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,ENSENADA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,GNTDSTENS002,GNT GASTELUM,,157754,LIBRE,,,1084446,31.869978,-116.62309,19102161,20/12/2019,7
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,ENSENADA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,362,E05194_BP Coral,,158593,LIBRE,,,1088650,31.864649,-116.60696,19112383,20/12/2019,1
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,ENSENADA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,44,E12955_BP Costero,,158402,LIBRE,06/12/2019,09:18:57,1086506,31.844167,-116.612555,19112383,20/12/2019,4
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,ENSENADA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,493,EA0007_BP Maneadero,,176037,LIBRE,,,1086399,31.728337,-116.577772,19112383,20/12/2019,5
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,ENSENADA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,60,E11966_BP Loyola,,158412,LIBRE,,,1088651,31.844563,-116.607834,19112383,20/12/2019,1
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,ENSENADA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,65,E12106_BP Joker,,158415,LIBRE,,,1086412,31.804453,-116.59419,19112383,20/12/2019,5
1,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,MEXICALI,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,2383,EKT - MEXICALI,,762,LIBRE,29/11/2019,16:29:27,1080249,32.660507,-115.48892,19120035,20/12/2019,11
1,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,PLAYAS DE ROSARITO,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,8332,BA EKT EL ROSARITO (8332),,118822,LIBRE,29/11/2019,16:49:41,1081158,32.358095,-117.058603,19120048,20/12/2019,11
1,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,5830,BA MEGA TIJUANA SOLER (5830),,118824,LIBRE,,,1085120,32.530928,-117.072466,19120048,20/12/2019,6
8,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Loma Bonita,,158803,LIBRE,30/11/2019,17:16:43,1082288,32.48533,-117.053535,19112377,20/12/2019,10
8,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Macroplaza Tijuana,,158808,LIBRE,,,1087436,32.493366,-116.93288,19112377,20/12/2019,3
8,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Otay,,158818,LIBRE,30/11/2019,17:16:43,1082302,32.5318,-116.950195,19112377,20/12/2019,10
8,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Tijuana Pacifico,,158864,LIBRE,30/11/2019,17:16:44,1082338,32.47632,-116.993515,19112377,20/12/2019,10
8,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Tijuana Pavilion,,158865,LIBRE,,,1088155,32.531113,-117.026764,19112377,20/12/2019,1
1,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,3117,EKT TIJUANA 4 NIÐOS HEROES,,2153,LIBRE,,,1088634,32.5351,-117.0421,19120035,20/12/2019,1
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,72343,POS G2 PLAZA RAVELLO,,157731,LIBRE,,,1088909,32.499154,-116.917192,19102161,20/12/2019,0
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,73037,EPC CALIMAX VILLA FONTANA,,157783,LIBRE,,,1088910,32.513899,-116.867076,19102161,20/12/2019,0
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,KSK_TIJ_NOR_003,KSK PASEO 2000 TIJUANA TIJ,,62088,LIBRE,,,1088668,32.492021,-116.851643,19102161,20/12/2019,1
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,PRM TDA TIJUANA PLAZA CUAH,,79179,LIBRE,,,1088911,32.514207,-116.887577,19102161,20/12/2019,0
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,SCH_TIJ_LCL_001,SCH LOCAL PLAZA PAJARITA TIJ,,61904,LIBRE,14/10/2019,14:52:41,1036792,32.446033,-117.034689,19102161,20/12/2019,57
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,TDA_TIJ_PLZ_002,PRM TDA TIJUANA PLAZA PACIFICO,,62064,LIBRE,21/11/2019,13:34:10,1074468,32.476988,-116.993646,19102161,20/12/2019,19
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,UNODSTTIJ001,UNO SENDERO TIJ,,61240,LIBRE,,,1082890,32.454576,-116.836778,19102161,20/12/2019,9
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA,TIJUANA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,UNOTIJN05,NUMERO UNO COM VCN PLAZA OASIS,,61204,LIBRE,,,1088885,32.484366,-116.849214,19102161,20/12/2019,0
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA SUR,CABOS  LOS,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,CAP_SJD_BAJ_001,CAP LOS CABOS SJD,,61692,LIBRE,,,1088821,23.04953,-109.704117,19102161,20/12/2019,0
1,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA SUR,LOS CABOS,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,9970,BA MEGA PATIO CABO SAN LUCAS (9970),,121383,LIBRE,,,1088633,22.904623,-109.93353,19120035,20/12/2019,1
1,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA SUR,PAZ LA,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,5429,MEGA LA PAZ OCAMPO,,3463,LIBRE,29/11/2019,15:04:25,1079800,24.15811,-110.31648,19120035,20/12/2019,11
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA SUR,PAZ LA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,TDA_BCS_PLZ_001,PRM TDA LA PAZ PLAZA PASEO LA PAZ,,62139,LIBRE,,,1087268,24.117002,-110.336945,19102161,20/12/2019,3
2,Libre,Norte,Mariana Hernandez,BAJA CALIFORNIA SUR,PAZ LA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,TDA_BCS_PLZ_002,TDA LOS CABOS PLAZA PUERTO PARAISO,,62166,LIBRE,,,1088822,22.887438,-109.910438,19102161,20/12/2019,0
2,Libre,Sur,Claudia Veronica,CAMPECHE,CAMPECHE,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,PRE CVSUR SAN PEDRO CAMPECHE,,80567,LIBRE,,,1088088,19.843175,-90.53143,19102161,20/12/2019,1
2,Libre,Sur,Claudia Veronica,CAMPECHE,CHAMPOTON,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,64381,SERVICIOSMOV-PLAZAFUNDADORESMER,,61045,LIBRE,05/12/2019,14:23:35,1086190,19.853563,-90.527818,19102161,20/12/2019,5
2,Libre,Sur,Margarita Rios,CHIAPAS,ACALA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,CPL_TGZ_PNS_001,CAP L TUXTLA GUTIERREZ,,61827,LIBRE,,,1087014,16.755473,-93.151429,19102161,20/12/2019,3
1,Libre,Sur,Margarita Rios,CHIAPAS,CONCORDIA  LA,19100087,20/12/2019,Gana dinero pidiendo información de productos en un banco 4-2019,5375,BA PRESTA PRENDA CHIAPAS LA CONCORDIA,,70808,LIBRE,,,1084920,16.116667,-92.68943,19100087,20/12/2019,6
1,Libre,Sur,Margarita Rios,CHIAPAS,OCOSINGO,19100079,20/12/2019,Gana dinero pidiendo información de un crédito en un banco 4-2019,4834,BA EKT BENEMERITO DE LAS AMERICAS,,69784,LIBRE,,,1088254,16.510754,-90.656075,19100079,20/12/2019,1
1,Libre,Sur,Margarita Rios,CHIAPAS,PICHUCALCO,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,2695,BA PRESTA PRENDA PICHUCALCO  CHIAPAS (2695),,118275,LIBRE,29/11/2019,16:49:31,1080393,17.510467,-93.117531,19120048,20/12/2019,11
2,Libre,Sur,Margarita Rios,CHIAPAS,TECPATAN,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,63949,OPERADORAVOZ-MEXCALAPACHIAPAS,,56812,LIBRE,,,1081616,17.189947,-93.605567,19102161,20/12/2019,10
1,Libre,Norte,Omar Lopez,CHIHUAHUA,CUAUHTEMOC,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,4653,MEGA CUAUHTEMOC,,1813,LIBRE,29/11/2019,15:29:23,1080041,28.408459,-106.867035,19120035,20/12/2019,11
1,Libre,Norte,Omar Lopez,CHIHUAHUA,JIMENEZ,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,6826,BA EKT JIMENEZ (6826),,118940,LIBRE,29/11/2019,16:49:40,1081096,27.129856,-104.92305,19120048,20/12/2019,11
8,Libre,Norte,Omar Lopez,CHIHUAHUA,JUAREZ,19112377,20/12/2019,En Diciembre Upaxer te invita al cine y además gana dinero,,Galerias Tec,,158788,LIBRE,,,1087859,31.714952,-106.42407,19112377,20/12/2019,1
1,Libre,Norte,Omar Lopez,CHIHUAHUA,JUAREZ,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,4925,MEGA CD JUAREZ PORVENIR,,2049,LIBRE,29/11/2019,15:59:21,1080113,31.6857,-106.375,19120035,20/12/2019,11
1,Libre,Norte,Omar Lopez,CHIHUAHUA,JUAREZ,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,8031,EKT CD JUAREZ JILOTEPEC,,461,LIBRE,29/11/2019,14:52:31,1079741,31.668509,-106.41234,19120035,20/12/2019,11
2,Libre,Norte,Omar Lopez,CHIHUAHUA,JUAREZ,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,KSK_JUA_NT,KSK JUAREZ MALL JUA,,61889,LIBRE,,,1088817,31.705313,-106.430751,19102161,20/12/2019,0
2,Libre,Norte,Omar Lopez,CHIHUAHUA,JUAREZ,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,TDA CD JUAREZ THE MARKET PLACE,,167617,LIBRE,,,1088818,31.62984,-106.394136,19102161,20/12/2019,0
