id,concat,color,latitude,longitude,upfa,trimestre,estatus,pagores
41870,PAX 41870,4. Naranja / Enc,21.01187233,-89.64724974,JUN [2018],2Q 2018,Activos,Encuestador Pago previo a último semestre
48254,PAX 48254,4. Naranja / Enc,21.03247004,-89.64068203,JUN [2018],2Q 2018,Activos,Encuestador Pago previo a último semestre
31900,PAX 31900,4. Naranja / Enc,21.03347004,-89.63968203,ABR [2019],2Q 2019,Activos,Encuestador Pago previo a último semestre
31756,PAX 31756,4. Naranja / Enc,20.98424693,-89.63949769,OCT [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
71206,PAX 71206,4. Naranja / Enc,20.98524693,-89.63849769,MAR [2019],1Q 2019,Activos,Encuestador Pago previo a último semestre
50453,PAX 50453,4. Naranja / Enc,20.98802239,-89.6324722,JUN [2018],2Q 2018,Activos,Encuestador Pago previo a último semestre
48162,PAX 48162,4. Naranja / Enc,20.9415095,-89.63176893,NOV [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
50350,PAX 50350,4. Naranja / Enc,21.01608157,-89.62602542,JUL [2018],3Q 2018,Activos,Encuestador Pago previo a último semestre
42621,PAX 42621,4. Naranja / Enc,20.97037939,-89.61913321,NOV [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
60553,PAX 60553,4. Naranja / Enc,20.97137939,-89.61813321,NOV [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
73969,PAX 73969,4. Naranja / Enc,20.97237939,-89.61713321,MAR [2019],1Q 2019,Activos,Encuestador Pago previo a último semestre
73476,PAX 73476,4. Naranja / Enc,20.97337939,-89.61613321,AGO [2019],3Q 2019,Activos,Encuestador Pago previo a último semestre
91156,PAX 91156,4. Naranja / Enc,20.97437939,-89.61513321,AGO [2019],3Q 2019,Activos,Encuestador Pago previo a último semestre
64510,PAX 64510,4. Naranja / Enc,20.97696401,-89.6049605,NOV [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
60718,PAX 60718,4. Naranja / Enc,20.96247813,-89.59986491,NOV [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
50332,PAX 50332,4. Naranja / Enc,20.93736494,-89.59625524,JUN [2018],2Q 2018,Activos,Encuestador Pago previo a último semestre
49999,PAX 49999,4. Naranja / Enc,21.00729015,-89.57178653,JUN [2018],2Q 2018,Activos,Encuestador Pago previo a último semestre
50029,PAX 50029,4. Naranja / Enc,21.00829015,-89.57078653,JUN [2018],2Q 2018,Activos,Encuestador Pago previo a último semestre
